country,region,type,regulator number,name,producer,application method,formulation,min rate,max rate,rate UOM,min days between applications,REI (h),PHI (d),AI1,[AI1],[AI1]UOM,AI1 EIQ,AI2,[AI2],[AI2]UOM,AI2 EIQ,AI3,[AI3],[AI3]UOM,AI3 EIQ,AI4,[AI4],[AI4]UOM,AI4 EIQ
Canada,,Field Fungicide,33206,MIRAVIS DUO,"Syngenta Canada, Inc.",Foliar,Liquid,1,1,l/ha,7,12,14,Difenoconazole,125,g/L,22,Pydiflumetofen,75,g/L,16,,,,,,,,
Canada,,Field Fungicide,33206,MIRAVIS DUO,"Syngenta Canada, Inc.",Air,Liquid,1,1,l/ha,7,12,14,Difenoconazole,125,g/L,22,Pydiflumetofen,75,g/L,16,,,,,,,,
Canada,,Field Fungicide,30004,INSPIRE,"Syngenta Canada, Inc.",Foliar,Liquid,292,512,ml/ha,7,12,14,Difenoconazole,250,g/L,22,,,,,,,,,,,,
Canada,,Seed Treatment,30599,MAXIM D,"Syngenta Canada, Inc.",Seed Treatment - Liquid,Liquid,65,130,ml/100kg,,,,Difenoconazole,19.4,g/L,22,,,,,,,,,,,,
United States,,Field Fungicide,86182-5-88783,REGEV,"Summit Argo USA, LLC",Foliar,Liquid,4,8.5,fl oz/acre,7,12,14,Difenoconazole,1.67,lb/gal,22,,,,,,,,,,,,
United States,,Field Fungicide,100-1262,TOP MP,Syngenta Crop Protection,Foliar,Liquid,4,7,fl oz/acre,7,12,7,Difenoconazole,2.08,lb/gal,22,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,7969-156-1381,COMMIT,"Winfield Solutions, LLC",Ground,Liquid,12,21,fl oz/acre,,12,40,Dimethenamid-P,6,lb/gal,10,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,7969-156-55467,ESTABLISH HERBICIDE,"TENKOZ, Inc.",Ground,Liquid,12,21,fl oz/acre,,12,40,Dimethenamid-P,6,lb/gal,10,,,,,,,,,,,,
Canada,,Field Herbicide - Pre-emergence,29194,FRONTIER MAX,BASF Canada Inc.,Ground,Liquid,756,936,ml/ha,,24,40,Dimethenamid-P,720,g/L,10,,,,,,,,,,,,
Canada,,Field Herbicide - Pre-emergence,30947,OUTLOOK,BASF Canada Inc.,Ground,Liquid,756,963,ml/ha,,24,40,Dimethenamid-P,720,g/L,10,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,7969-156,OUTLOOK HERBICIDE,BASF Corporation,Ground,Liquid,12,21,fl oz/acre,,12,40,Dimethenamid-P,6,lb/gal,10,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,7969-156,OUTLOOK HERBICIDE,BASF Corporation,Chemigation,Liquid,12,21,fl oz/acre,,12,40,Dimethenamid-P,6,lb/gal,10,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,34704-1044,SLIDER HERBICIDE,Loveland Products Inc.,Ground,Liquid,12,21,fl oz/acre,,12,40,Dimethenamid-P,6,lb/gal,10,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,7969-156-5905,SORTIE,Helena Chemical Company,Ground,Liquid,12,21,fl oz/acre,,12,40,Dimethenamid-P,6,lb/gal,10,,,,,,,,,,,,
Canada,,Field Insecticide,25651,CYGON 480 AG,FMC of Canada Limited,Foliar,Liquid,0.55,1,l/ha,7,12,7,Dimethoate,480,g/L,33.49,,,,,,,,,,,,
Canada,,Field Insecticide,34413,DIAMANTE 4,SHARDA CROPCHEM LIMITED,Foliar,Liquid,0.55,1,l/ha,7,12,7,Dimethoate,480,g/L,33.49,,,,,,,,,,,,
United States,Idaho,Field Insecticide,9779-273,DIMATE 4E,Winfield solutions,Foliar,Liquid,0.5,1,pt/acre,7,48,,Dimethoate,4,lb/gal,33.49,,,,,,,,,,,,
United States,Washington,Field Insecticide,9779-273,DIMATE 4E,Winfield solutions,Foliar,Liquid,0.5,1,pt/acre,7,48,,Dimethoate,4,lb/gal,33.49,,,,,,,,,,,,
United States,Wisconsin,Field Insecticide,9779-273,DIMATE 4E,Winfield solutions,Foliar,Liquid,0.5,1,pt/acre,7,48,,Dimethoate,4,lb/gal,33.49,,,,,,,,,,,,
United States,,Field Insecticide,19713-232,DIMETHOATE 2.67,Drexel Chemical Company,Foliar,Liquid,0.75,1.5,pt/acre,7,48,0,Dimethoate,2.67,lb/gal,33.49,,,,,,,,,,,,
United States,,Field Insecticide,67760-44,DIMETHOATE 4 E,FMC CORPORATION,Foliar,Liquid,0.5,1,pt/acre,7,48,0,Dimethoate,4,lb/gal,33.49,,,,,,,,,,,,
United States,,Field Insecticide,19713-231,DIMETHOATE 4 EC,Drexel Chemical Company,Foliar,Liquid,0.5,1,pt/acre,7,48,0,Dimethoate,4,lb/gal,33.49,,,,,,,,,,,,
United States,,Field Insecticide,34704-207,DIMETHOATE 400,Loveland Products Inc.,Foliar,Liquid,0.5,1,pt/acre,7,48,0,Dimethoate,4,lb/gal,33.49,,,,,,,,,,,,
United States,Wisconsin,Field Insecticide,34704-207-279,DIMETHOATE 400 EC,FMC Corporation,Foliar,Liquid,0.5,1,pt/acre,7,48,0,Dimethoate,4,lb/gal,33.49,,,,,,,,,,,,
United States,Washington,Field Insecticide,34704-207-279,DIMETHOATE 400 EC,FMC Corporation,Foliar,Liquid,0.5,1,pt/acre,7,48,0,Dimethoate,4,lb/gal,33.49,,,,,,,,,,,,
United States,Idaho,Field Insecticide,34704-207-279,DIMETHOATE 400 EC,FMC Corporation,Foliar,Liquid,0.5,1,pt/acre,7,48,0,Dimethoate,4,lb/gal,33.49,,,,,,,,,,,,
United States,,Field Insecticide,19713-665,DIMETHOATE LV-4,Drexel Chemical Company,Foliar,Liquid,0.5,1,pt/acre,7,48,0,Dimethoate,4,lb/gal,33.49,,,,,,,,,,,,
Canada,,Field Insecticide,9382,LAGON 480 E,Loveland Products Canada Inc.,Foliar,Liquid,550,1000,ml/ha,7,12,7,Dimethoate,480,g/L,33.49,,,,,,,,,,,,
Canada,,Field Fungicide,32026,FORUM,BASF Canada Inc.,Foliar,Liquid,450,450,ml/ha,5,12,4,Dimethomorph,500,g/L,14,,,,,,,,,,,,
United States,,Field Fungicide,241-427,FORUM FUNGICIDE,BASF Corporation,Foliar,Liquid,4,6,fl oz/acre,5,12,4,Dimethomorph,4.18,lb/gal,14,,,,,,,,,,,,
United States,Maine,Field Insecticide,10163-317,SCORPION 35SL INSECTICIDE,Gowan Company,Foliar,Liquid,2,2.75,fl oz/acre,14,12,7,Dinotefuran,3.24,lb/gal,22.26,,,,,,,,,,,,
United States,Maine,Field Insecticide,10163-317,SCORPION 35SL INSECTICIDE,Gowan Company,Furrow,Liquid,11.5,13.25,fl oz/acre,14,12,7,Dinotefuran,3.24,lb/gal,22.26,,,,,,,,,,,,
United States,Wisconsin,Field Insecticide,10163-317,SCORPION 35SL INSECTICIDE,Gowan Company,Foliar,Liquid,2,2.75,fl oz/acre,14,12,7,Dinotefuran,3.24,lb/gal,22.26,,,,,,,,,,,,
United States,Wisconsin,Field Insecticide,10163-317,SCORPION 35SL INSECTICIDE,Gowan Company,Furrow,Liquid,11.5,13.25,fl oz/acre,14,12,7,Dinotefuran,3.24,lb/gal,22.26,,,,,,,,,,,,
Canada,Alberta,Desiccant,32726,ARMORY 240 HERBICIDE,Adama Agricultural Solutions Canada LTD.,Foliar,Liquid,1.25,3.5,l/ha,4,24,14,Diquat,240,g/L,44,,,,,,,,,,,,
Canada,New Brunswick,Desiccant,32726,ARMORY 240 HERBICIDE,Adama Agricultural Solutions Canada LTD.,Foliar,Liquid,1.25,3.5,l/ha,4,24,14,Diquat,240,g/L,44,,,,,,,,,,,,
Canada,Manitoba,Desiccant,32726,ARMORY 240 HERBICIDE,Adama Agricultural Solutions Canada LTD.,Foliar,Liquid,1.25,3.5,l/ha,4,24,14,Diquat,240,g/L,44,,,,,,,,,,,,
Canada,Prince Edward Island,Desiccant,32726,ARMORY 240 HERBICIDE,Adama Agricultural Solutions Canada LTD.,Foliar,Liquid,1.25,3.5,l/ha,4,24,14,Diquat,240,g/L,44,,,,,,,,,,,,
Canada,,Desiccant,30488,DESICA,Syngenta Canada Inc.,Foliar,Liquid,1.25,3.5,l/ha,4,24,1,Diquat,240,g/L,44,,,,,,,,,,,,
United States,Washington,Desiccant,83529-13,DESSICASH AG,Sharda USA LLC,Foliar,Liquid,1,2,pt/acre,5,12,7,Diquat,2,lb/gal,44,,,,,,,,,,,,
United States,Wisconsin,Desiccant,83529-13,DESSICASH AG,Sharda USA LLC,Foliar,Liquid,1,2,pt/acre,5,12,7,Diquat,2,lb/gal,44,,,,,,,,,,,,
United States,Idaho,Desiccant,83529-13,DESSICASH AG,Sharda USA LLC,Foliar,Liquid,1,2,pt/acre,5,12,7,Diquat,2,lb/gal,44,,,,,,,,,,,,
Canada,,Desiccant,31406,DESSICASH DESICCANT,Sharda Cropchem Limited,Foliar,Liquid,1.25,3.5,l/ha,4,24,,Diquat,240,g/L,44,,,,,,,,,,,,
United States,Wisconsin,Desiccant,83529-13,DIQUASH,Sharda USA LLC,Foliar,Liquid,1,2,pt/acre,5,24,7,Diquat,2,lb/gal,44,,,,,,,,,,,,
Canada,,Desiccant,31754,DIQUAT 240,Sharda Cropchem Limited,Foliar,Liquid,1.25,3.5,l/ha,4,24,14,Diquat,240,g/L,44,,,,,,,,,,,,
United States,,Desiccant,2749-530,DIQUAT 2L AG,"Aceto Life Sciences, L.L.C.",Foliar,Liquid,1,2,pt/acre,5,24,7,Diquat,3.73,lb/gal,44,,,,,,,,,,,,
United States,,Desiccant,228-675,DIQUAT 2L HERBICIDE,Nufarm Americas Inc.,Foliar,Liquid,1,2,pt/acre,5,24,7,Diquat,2,lb/gal,44,,,,,,,,,,,,
United States,,Desiccant,100-1061,REGLONE,Syngenta Crop Protection,Foliar,Liquid,1,2,pt/acre,5,24,7,Diquat,2,lb/gal,44,,,,,,,,,,,,
Canada,,Desiccant,26396,REGLONE,"Syngenta Canada, Inc.",Foliar,Liquid,1.25,3.5,l/ha,4,24,1,Diquat,240,g/L,44,,,,,,,,,,,,
Canada,,Desiccant,31597,STAGE DESICCANT,"Syngenta Canada, Inc.",Foliar,Liquid,1.25,3.5,l/ha,4,24,1,Diquat,240,g/L,44,,,,,,,,,,,,
United States,Washington,Field Herbicide,89167-131-89391,TERIVATE,"INNVICTIS CROP CARE, LLC",Foliar,Liquid,1,2,pt/acre,5,24,7,Diquat,2,lb/gal,44,,,,,,,,,,,,
United States,Idaho,Field Herbicide,89167-131-89391,TERIVATE,"INNVICTIS CROP CARE, LLC",Foliar,Liquid,1,2,pt/acre,5,24,7,Diquat,2,lb/gal,44,,,,,,,,,,,,
United States,,Desiccant,74530-61,VERDURE-X-HERBICIDE,"Helm Agro US, Inc.",Foliar,Liquid,1,2,pt/acre,5,24,7,Diquat,2,lb/gal,44,,,,,,,,,,,,
Canada,,Field Fungicide,25901,PARASOL FLOWABLE,Nufarm Agriculture Inc.,Foliar,Liquid,0.8,2.4,l/ha,5,48,2,Elemental Copper,24.4,%,62,,,,,,,,,,,,
Canada,,Field Fungicide,24671,PARASOL WETTABLE POWDER,Nufarm Agriculture Inc.,Foliar,Dry,1.1,3.4,kg/ha,5,48,2,Elemental Copper,50,%,62,,,,,,,,,,,,
Canada,,Field Fungicide,29063,PARASOL WG,Nufarm Agriculture Inc.,Foliar,Dry,1.1,3.4,kg/ha,,48,2,Elemental Copper,50,%,62,,,,,,,,,,,,
Canada,,Desiccant,13894,DES-I-CATE,"UPL NA, Inc.",Foliar,Liquid,17,22,l/ha,,48,10,Endothall,62,g/l,25.224,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,10163-281,EPTAM 20-G HERBICIDE,Gowan Company,Ground,Dry,15,30,lb/acre,,12,45,EPTC,20,%,9.433333333,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,10163-283,EPTAM 7E HERBICIDE,Gowan Company,Ground,Liquid,3.5,9,pt/acre,,12,30,EPTC,7,lb/gal,9.433333333,,,,,,,,,,,,
United States,,Field Herbicide - Post-emergence,10163-283,EPTAM 7E HERBICIDE,Gowan Company,Foliar,Liquid,3.5,7,pt/acre,,12,30,EPTC,7,lb/gal,9.433333333,,,,,,,,,,,,
United States,,Field Herbicide - Pre-plant,10163-283,EPTAM 7E HERBICIDE,Gowan Company,Ground,Liquid,3.5,9,pt/acre,,12,30,EPTC,7,lb/gal,9.433333333,,,,,,,,,,,,
United States,,Field Herbicide - Post-emergence,10163-283,EPTAM 7E HERBICIDE,Gowan Company,Chemigation,Liquid,3.5,7,pt/acre,,12,30,EPTC,7,lb/gal,9.433333333,,,,,,,,,,,,
Canada,,Field Herbicide - Post-emergence,11284,EPTAM LIQUID EC HERBICIDE,Gowan Company L.L.C.,Foliar,Liquid,4.25,5.5,l/ha,,24,45,EPTC,800,g/L,9.433333333,,,,,,,,,,,,
Canada,,Field Herbicide - Pre-plant,11284,EPTAM LIQUID EC HERBICIDE,Gowan Company L.L.C.,Ground,Liquid,4.25,8.5,l/ha,,24,45,EPTC,800,g/L,9.433333333,,,,,,,,,,,,
Canada,,Field Herbicide - Pre-emergence,11284,EPTAM LIQUID EC HERBICIDE,Gowan Company L.L.C.,Ground,Liquid,4.25,8.5,l/ha,,24,45,EPTC,800,g/L,9.433333333,,,,,,,,,,,,
Canada,,Field Herbicide - Post-emergence,11284,EPTAM LIQUID EC HERBICIDE,Gowan Company L.L.C.,Chemigation,Liquid,4.25,5.5,l/ha,,24,45,EPTC,800,g/L,9.433333333,,,,,,,,,,,,
Canada,,Field Herbicide - Pre-plant,11284,EPTAM LIQUID EC HERBICIDE,Gowan Company L.L.C.,Chemigation,Liquid,4.25,8.5,l/ha,,24,45,EPTC,800,g/L,9.433333333,,,,,,,,,,,,
Canada,,Field Herbicide - Pre-emergence,11284,EPTAM LIQUID EC HERBICIDE,Gowan Company L.L.C.,Chemigation,Liquid,4.25,8.5,l/ha,,24,45,EPTC,800,g/L,9.433333333,,,,,,,,,,,,
United States,,Field Insecticide,352-515,ASANA XL INSECTICIDE,VALENT U.S.A. LLC,Foliar,Liquid,2.9,9.6,fl oz/acre,,12,7,Esfenvalerate,0.66,lb/gal,39.56666667,,,,,,,,,,,,
United States,,Field Insecticide,71532-21-91026,S-FENVALOSTAR INSECTICIDE,"FARMHANNONG AMERICA, INC.",Foliar,Liquid,2.9,9.6,fl oz/acre,,12,7,Esfenvalerate,0.66,lb/gal,39.56666667,,,,,,,,,,,,
United States,,Field Fungicide - 36inch Spacing,59639-211,ELUMIN FUNGICIDE,Valent USA Corporation,Furrow,Liquid,8,8,fl oz/acre,25,12,,Ethaboxam,4,lb/gal,17.66666667,,,,,,,,,,,,
United States,Idaho,Field Herbicide - Pre-emergence,10163-356,SONALAN HFP Herbicide,Gowan Company,Ground,Liquid,1.333,2.666,pt/acre,,24,,Ethalfluralin,35.4,%,23.33,,,,,,,,,,,,
United States,Washington,Field Herbicide - Pre-emergence,10163-356,SONALAN HFP Herbicide,Gowan Company,Ground,Liquid,1.333,2.666,pt/acre,,24,,Ethalfluralin,35.4,%,23.33,,,,,,,,,,,,
United States,Idaho,Field Insecticide,5481-9040,MOCAP 15% GRANULAR LOCK'N LOAD,Amvac Chemical Corporation,Broadcast,Dry,27,80,lb/acre,,48,,Ethoprop,15,%,43.21,,,,,,,,,,,,
United States,Washington,Field Insecticide,5481-9040,MOCAP 15% GRANULAR LOCK'N LOAD,Amvac Chemical Corporation,Broadcast,Dry,27,80,lb/acre,,48,,Ethoprop,15,%,43.21,,,,,,,,,,,,
United States,Maine,Field Insecticide,5481-9040,MOCAP 15% GRANULAR LOCK'N LOAD,Amvac Chemical Corporation,Broadcast,Dry,27,60,lb/acre,,48,,Ethoprop,15,%,43.21,,,,,,,,,,,,
United States,Wisconsin,Field Insecticide,5481-9040,MOCAP 15% GRANULAR LOCK'N LOAD,Amvac Chemical Corporation,Broadcast,Dry,27,60,lb/acre,,48,,Ethoprop,15,%,43.21,,,,,,,,,,,,
United States,Washington,Nematicide,264-457,MOCAP 15G,AMVAC Chemical Corporation,Ground,Dry,27,80,lb/acre,,48,,Ethoprop,15,%,43.21,,,,,,,,,,,,
United States,Idaho,Nematicide,264-457,MOCAP 15G,AMVAC Chemical Corporation,Ground,Dry,27,80,lb/acre,,48,,Ethoprop,15,%,43.21,,,,,,,,,,,,
United States,Wisconsin,Nematicide,264-457,MOCAP 15G,AMVAC Chemical Corporation,Ground,Dry,27,60,lb/acre,,48,,Ethoprop,15,%,43.21,,,,,,,,,,,,
United States,Maine,Nematicide,264-457,MOCAP 15G,AMVAC Chemical Corporation,Ground,Dry,27,60,lb/acre,,48,,Ethoprop,15,%,43.21,,,,,,,,,,,,
United States,,Nematicide,264-458,MOCAP EC,Bayer Crop Science LP,Ground,Liquid,0.66,2,gal/acre,,48,,Ethoprop,6,lb/gal,43.21,,,,,,,,,,,,
United States,,Field Fungicide,264-695,REASON 500 SC FUNGICIDE,Bayer Crop Science LP,Foliar,Liquid,5.5,8.2,fl oz/acre,5,12,14,Fenamidone,4.13,lb/gal,18.29333333,,,,,,,,,,,,
United States,,Field Fungicide,10163-371,REASON 500 SC FUNGICIDE (GOWAN),Gowan Company,Foliar,Liquid,5.5,8.2,fl oz/acre,5,12,14,Fenamidone,4.13,lb/gal,18.29333333,,,,,,,,,,,,
United States,,Seed Treatment,10163-371,REASON 500 SC FUNGICIDE (GOWAN),Gowan Company,Seed Treatment - Liquid,Liquid,0.15,0.15,fl oz/cwt,,,,Fenamidone,4.13,lb/gal,18.29333333,,,,,,,,,,,,
Canada,,Field Fungicide,27462,REASON 500SC,Bayer CropScience Inc.,Foliar,Liquid,200,200,ml/ha,,,14,Fenamidone,500,g/L,18.29333333,,,,,,,,,,,,
Canada,,Seed Treatment,27462,REASON 500SC,Bayer CropScience Inc.,Seed Treatment - Liquid,Liquid,10,10,ml/100kg,,,14,Fenamidone,500,g/L,18.29333333,,,,,,,,,,,,
United States,,Nematicide,7969-207,REGENT 4SC INSECTICIDE,BASF Corporation,Furrow,Liquid,3.2,3.2,fl oz/acre,,0,90,Fipronil,4,lb/gal,88.25,,,,,,,,,,,,
United States,,Field Insecticide,71512-10-279,BELEAF 50 SG,FMC Corporation,Foliar,Dry,2,2.8,oz/acre,7,12,7,Flonicamid,50,%,8.666666667,,,,,,,,,,,,
Canada,,Field Insecticide,29796,BELEAF 50SG,ISK Biosciences Corporation,Foliar,Dry,0.12,0.2,kg/ha,7,12,7,Flonicamid,50,%,8.666666667,,,,,,,,,,,,
United States,Idaho,Field Insecticide,71512-9-279,CARBINE 50 WG,FMC Corporation,Foliar,Dry,2,2.8,oz/acre,7,12,7,Flonicamid,50,%,8.666666667,,,,,,,,,,,,
United States,Washington,Field Insecticide,71512-9-279,CARBINE 50 WG,FMC Corporation,Foliar,Dry,2,2.8,oz/acre,7,12,7,Flonicamid,50,%,8.666666667,,,,,,,,,,,,
United States,Wisconsin,Field Insecticide,71512-9-279,CARBINE 50 WG,FMC Corporation,Foliar,Dry,2,2.8,oz/acre,7,12,7,Flonicamid,50,%,8.666666667,,,,,,,,,,,,
United States,Idaho,Field Insecticide,71512-9-279,CARBINE 50 WG,FMC Corporation,Chemigation,Dry,2,2.8,oz/acre,7,12,7,Flonicamid,50,%,8.666666667,,,,,,,,,,,,
United States,Wisconsin,Field Insecticide,71512-9-279,CARBINE 50 WG,FMC Corporation,Chemigation,Dry,2,2.8,oz/acre,7,12,7,Flonicamid,50,%,8.666666667,,,,,,,,,,,,
United States,Washington,Field Insecticide,71512-9-279,CARBINE 50 WG,FMC Corporation,Chemigation,Dry,2,2.8,oz/acre,7,12,7,Flonicamid,50,%,8.666666667,,,,,,,,,,,,
Canada,New Brunswick,Field Fungicide,0003-RA-25,A24367B FUNGICIDE,Syngenta Canada Inc,Foliar,Liquid,0.633,0.79,l/ha,7,24,14,Fluazinam,384,g/L,23.33333333,Oxathiapiprolin,19.1,g/L,19.33,,,,,,,,
Canada,Prince Edward Island,Field Fungicide,0003-RA-25,A24367B FUNGICIDE,Syngenta Canada Inc,Foliar,Liquid,0.633,0.79,l/ha,7,24,14,Fluazinam,384,g/L,23.33333333,Oxathiapiprolin,19.1,g/L,19.33,,,,,,,,
Canada,,Field Fungicide,27517,ALLEGRO 500 F,ISK Biosciences Corporation,Foliar,Liquid,0.4,0.6,l/ha,7,24,14,Fluazinam,400,g/L,23.33333333,,,,,,,,,,,,
Canada,,Field Fungicide,27517,ALLEGRO 500 F,ISK Biosciences Corporation,Air,Liquid,0.4,0.6,l/ha,7,24,14,Fluazinam,400,g/L,23.33333333,,,,,,,,,,,,
Canada,,Field Fungicide,34723,DOWNFORCE AG,"SIPCAM AGRO USA, INC.",Foliar,Liquid,0.4,0.6,l/ha,7,24,14,Fluazinam,500,g/L,23.33333333,,,,,,,,,,,,
United States,,Field Fungicide,91234-89-92488,LEKTIVAR 40SC FUNGICIDE,AgBiome Innovations,Foliar,Liquid,5.5,8,fl oz/acre,7,,14,Fluazinam,4.17,lb/gal,23.33333333,,,,,,,,,,,,
United States,Wisconsin,Field Fungicide,89167-74-89391,OMAVO,INNVICTIS CROP CARE LLC,Foliar,Liquid,5.5,8,fl oz/acre,7,12,14,Fluazinam,4.17,lb/gal,23.33333333,,,,,,,,,,,,
United States,Washington,Field Fungicide,89167-74-89391,OMAVO,INNVICTIS CROP CARE LLC,Foliar,Liquid,5.5,8,fl oz/acre,7,12,14,Fluazinam,4.17,lb/gal,23.33333333,,,,,,,,,,,,
United States,Idaho,Field Fungicide,89167-74-89391,OMAVO,INNVICTIS CROP CARE LLC,Foliar,Liquid,5.5,8,fl oz/acre,7,12,14,Fluazinam,4.17,lb/gal,23.33333333,,,,,,,,,,,,
United States,,Field Fungicide,71512-1-100,OMEGA 500F,Syngenta Crop Protection,Foliar,Liquid,5.5,8,fl oz/acre,7,12,14,Fluazinam,4.17,lb/gal,23.33333333,,,,,,,,,,,,
United States,,Field Fungicide - 36inch Spacing,71512-1-100,OMEGA 500F,Syngenta Crop Protection,Furrow,Liquid,24,48,fl oz/acre,7,12,14,Fluazinam,4.17,lb/gal,23.33333333,,,,,,,,,,,,
United States,,Field Fungicide,71512-1-100,OMEGA 500F,Syngenta Crop Protection,Chemigation,Liquid,5.5,8,fl oz/acre,7,12,14,Fluazinam,4.17,lb/gal,23.33333333,,,,,,,,,,,,
United States,,Field Fungicide,71512-1-100,OMEGA TOP MP,Syngenta Crop Protection,Foliar,Liquid,5.5,8,fl oz/acre,7,12,14,Fluazinam,4.17,lb/gal,23.33333333,,,,,,,,,,,,
Canada,,Field Fungicide,35050,VANTANA 35050,ADAMA Agricultural Solutions Canada Ltd.,Foliar,Liquid,0.4,0.6,l/ha,7,24,14,Fluazinam,500,g/L,23.33333333,,,,,,,,,,,,
United States,,Seed Treatment,100-1158,MAXIM MZ,Syngenta Crop Protection,Seed Treatment - Powder,Dry,0.5,0.5,lb/cwt,,24,,Fludioxonil,0.5,%,23.865,Mancozeb,9.6,%,25.72,,,,,,,,
United States,,Field Fungicide,100-1603,MIRAVIS PRIME,Syngenta Crop Protection,Foliar,Liquid,6.8,11.4,fl oz/acre,7,12,14,Fludioxonil,2.09,lb/gal,23.865,Pydiflumetofen,1.25,lb/gal,16,,,,,,,,
United States,,Field Fungicide,100-1603,MIRAVIS PRIME,Syngenta Crop Protection,Air,Liquid,6.8,11.4,fl oz/acre,7,12,14,Fludioxonil,2.09,lb/gal,23.865,Pydiflumetofen,1.25,lb/gal,16,,,,,,,,
United States,,Seed Treatment,100-1248,CRUISER MAXX POTATO,Syngenta Crop Protection,Seed Treatment - Liquid,Liquid,0.19,0.27,fl oz/cwt,,12,,Fludioxonil,0.73,lb/gal,23.865,Thiamethoxam,2.85,lb/gal,33.29833333,,,,,,,,
United States,,Seed Treatment,100-758,MAXIM 4FS,Syngenta Crop Protection,Seed Treatment - Liquid,Liquid,0.08,0.08,fl oz/cwt,,12,,Fludioxonil,4,lb/gal,23.865,,,,,,,,,,,,
United States,,Seed Treatment,100-821,MAXIM POTATO SEED PROTECTANT,Syngenta Crop Protection,Seed Treatment - Powder,Dry,0.5,0.5,lb/cwt,,12,,Fludioxonil,0.5,%,23.865,,,,,,,,,,,,
Canada,,Seed Treatment,26647,MAXIM PSP,"Syngenta Canada, Inc.",Seed Treatment - Powder,Dry,227.27,227.27,g/cwt,,,,Fludioxonil,0.5,%,23.865,,,,,,,,,,,,
United States,,Seed Treatment,55146-116,SPIRATO 480 FS,Nufarm Americas Inc.,Seed Treatment - Liquid,Liquid,0.08,0.08,fl oz/cwt,,12,,Fludioxonil,4,lb/gal,23.865,,,,,,,,,,,,
United States,,Seed Treatment,70506-334,STARTUP FLUDI,"UPL NA, Inc.",Seed Treatment - Liquid,Liquid,0.08,0.08,fl oz/cwt,,12,,Fludioxonil,4,lb/gal,23.865,,,,,,,,,,,,
Canada,Manitoba,Field Herbicide,34036,CHATEAU EZ,"Valent Canada, INC",Ground,Liquid,112,112,ml/ha,,12,,Flumioxazin,479.2,g/L,23.97,,,,,,,,,,,,
Canada,Alberta,Field Herbicide,34036,CHATEAU EZ,"Valent Canada, INC",Ground,Liquid,112,112,ml/ha,,12,,Flumioxazin,479.2,g/L,23.97,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,59639-221,CHATEAU EZ,Valent USA Corporation,Ground,Liquid,1.5,1.5,fl oz/acre,,12,,Flumioxazin,41.4,%,23.97,,,,,,,,,,,,
United States,Idaho,Field Herbicide - Pre-emergence,59639-99,CHATEAU HERBICIDE SW,Valent USA Corporation,Ground,Dry,1.5,1.5,oz/acre,,12,,Flumioxazin,51,%,23.97,,,,,,,,,,,,
United States,Washington,Field Herbicide - Pre-emergence,59639-99,CHATEAU HERBICIDE SW,Valent USA Corporation,Ground,Dry,1.5,1.5,oz/acre,,12,,Flumioxazin,51,%,23.97,,,,,,,,,,,,
Canada,Alberta,Field Herbicide - Pre-emergence,29231,CHATEAU WDG,"Valent Canada, Inc",Ground,Dry,105,105,g/ha,,12,,Flumioxazin,51.1,%,23.97,,,,,,,,,,,,
Canada,Manitoba,Field Herbicide - Post-emergence,29231,CHATEAU WDG,"Valent Canada, Inc",Foliar,Dry,105,105,g/ha,,12,,Flumioxazin,51.1,%,23.97,,,,,,,,,,,,
Canada,Manitoba,Field Herbicide - Pre-emergence,29231,CHATEAU WDG,"Valent Canada, Inc",Ground,Dry,105,105,g/ha,,12,,Flumioxazin,51.1,%,23.97,,,,,,,,,,,,
Canada,Alberta,Field Herbicide - Post-emergence,29231,CHATEAU WDG,"Valent Canada, Inc",Foliar,Dry,105,105,g/ha,,12,,Flumioxazin,51.1,%,23.97,,,,,,,,,,,,
United States,Idaho,Field Herbicide - Pre-emergence,59639-119,CHATEAU WDG HERBICIDE,Valent USA Corporation,Ground,Dry,1.5,1.5,oz/acre,,12,,Flumioxazin,51,%,23.97,,,,,,,,,,,,
United States,Washington,Field Herbicide - Pre-emergence,59639-119,CHATEAU WDG HERBICIDE,Valent USA Corporation,Ground,Dry,1.5,1.5,oz/acre,,12,,Flumioxazin,51,%,23.97,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,71368-102,FLUMI 51 WDG,NuFarm,Ground,Dry,,1.5,oz/acre,14,12,,Flumioxazin,51,%,23.97,,,,,,,,,,,,
United States,,Field Herbicide,71368-102,FLUMI 51 WDG,NuFarm,Chemigation,Dry,,1.5,oz/acre,14,12,,Flumioxazin,51,%,23.97,,,,,,,,,,,,
United States,Maine,Field Herbicide - Pre-emergence,59639-99,FLUMI SX,Valent,Ground,Dry,,1.5,oz/acre,,12,,Flumioxazin,51,%,23.97,,,,,,,,,,,,
