CP ID,Name,Concentration_Amount__c,UOM Master.Short_Name__c,Formulation__c
a1Y4W000002lTiyUAE,Difenoconazole,250,g/L,Liquid
a1Y4W000002lTjmUAE,Mandipropamid,250,g/L,Liquid
a1Y4W000002lTk1UAE,Pyraclostrobin,250,g/L,Liquid
a1Y4W000002lTlJUAU,Cypermethrin,250,g/L,Liquid
a1Y4W000002lU3aUAE,Polyoxyethylene (15 Eo) C12-c14 Coco Amine,250,g/L,Liquid
a1Y4W000002lU3eUAE,Difenoconazole,250,g/L,Liquid
a1Y4W000002lU3eUAE,Mandipropamid,250,g/L,Liquid
a1Y4W000002lU3JUAU,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lU3KUAU,Difenoconazole,250,g/L,Liquid
a1Y4W000002lU3KUAU,Mandipropamid,250,g/L,Liquid
a1Y4W000002lU3QUAU,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lU3rUAE,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lU41UAE,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lU4TUAU,Mandipropamid,250,g/L,Liquid
a1Y4W000002lU53UAE,Difenoconazole,250,g/L,Liquid
a1Y4W000002lU5yUAE,Mandipropamid,250,g/L,Liquid
a1Y4W000002lU5YUAU,Difenoconazole,250,g/L,Liquid
a1Y4W000002lU6bUAE,Mandipropamid,250,g/L,Liquid
a1Y4W000002lU6UUAU,Azoxystrobin,250,g/L,Liquid
a1Y4W000002w8OzUAI,Pyraclostrobin,250,g/L,Liquid
a1Y4W000003eUAmUAM,Fluopyram,250,g/L,Liquid
a1YOF0000005yI52AI,Azoxystrobin,250,g/L,Liquid
a1YOF000000N0Dp2AK,Pyraclostrobin,250,g/L,Liquid
a1YOF000000N0FR2A0,Pyraclostrobin,250,g/L,Liquid
a1YOF000000YH3F2AW,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lThiUAE,Clethodim,252,g/L,Liquid
a1Y4W000002lgVrUAI,Ammonium Sulphate,258,g/L,Liquid
a1Y4W000002lgZ1UAI,Maleic hydrazide,270,g/L,Liquid
a1Y4W000002lgZOUAY,Maleic hydrazide,270,g/L,Liquid
a1Y4W000002lTejUAE,Maleic hydrazide,270,g/L,Liquid
a1Y4W000002lU43UAE,Maleic hydrazide,270,g/L,Liquid
a1Y4W000002lgbNUAQ,Polyoxyethylen-methyl,273,g/L,Liquid
a1Y4W000002lTeZUAU,Hydrogen peroxide,297,g/L,Liquid
a1Y4W000002lgbGUAQ,Ethylene Oxide Condensate,300,g/L,Liquid
a1Y4W000002lgbJUAQ,Fluxapyroxad,300,g/L,Liquid
a1Y4W000002lgbkUAA,Ethylene Oxide Condensate,300,g/L,Liquid
a1Y4W000002lgblUAA,Ethylene Oxide Condensate,300,g/L,Liquid
a1Y4W000002lgceUAA,aliphatic alcohol ethoxylate,300,g/L,Liquid
a1Y4W000002lgZsUAI,EAC 1,300,g/L,Liquid
a1Y4W000002lgZsUAI,EAC 2,300,g/L,Liquid
a1Y4W000002lozxUAA,Alkoxylated alcohols (EAC 1),300,g/L,Liquid
a1Y4W000002lThKUAU,Fluxapyroxad,300,g/L,Liquid
a1Y4W000002lTkgUAE,Fluxapyroxad,300,g/L,Liquid
a1Y4W000002lTlbUAE,Ametoctradin,300,g/L,Liquid
a1Y4W000002lU3HUAU,Fluxapyroxad,300,g/L,Liquid
a1Y4W000002lU4jUAE,Fluazinam,300,g/L,Dry
a1Y4W000002lU5lUAE,Ametoctradin,300,g/L,Liquid
a1Y4W000002lU5wUAE,Ametoctradin,300,%,Liquid
a1Y4W000002lU74UAE,Ametoctradin,300,g/L,Liquid
a1Y4W000002lgaNUAQ,Pendimethalin,330,g/L,Liquid
a1Y4W000002lgaPUAQ,Pendimethalin,330,g/L,Liquid
a1Y4W000002lU6aUAE,Pendimethalin,333,g/L,Liquid
a1Y4W000002lgVgUAI,Di-1-p-menthene,334.4,g/L,Liquid
a1Y4W000002lgVfUAI,Di-1-p-menthene,334.87,g/L,Liquid
a1Y4W000002lThoUAE,Phosphorous Acid,340,g/L,Liquid
a1Y4W000002lgbiUAA,Propionic Acid,350,g/L,Liquid
a1Y4W000002lgXUUAY,Propionic Acid,350,g/L,Liquid
a1Y4W000002lTlaUAE,Glyphosate,356,g/L,Liquid
a1Y4W000002lTlYUAU,Glyphosate,356,g/L,Liquid
a1Y4W000002lga0UAA,Clomazone,360,g/L,Liquid
a1Y4W000002lga3UAA,Clomazone,360,g/L,Liquid
a1Y4W000002lgaHUAQ,Glyphosate,360,g/L,Liquid
a1Y4W000002lgb4UAA,Glyphosate,360,g/L,Liquid
a1Y4W000002lgb5UAA,Glyphosate,360,g/L,Liquid
a1Y4W000002lgb6UAA,Glyphosate,360,g/L,Liquid
a1Y4W000002lgbEUAQ,Glyphosate,360,g/L,Liquid
a1Y4W000002lgbHUAQ,Glyphosate,360,g/L,Liquid
a1Y4W000002lgbnUAA,Clomazone,360,g/L,Liquid
a1Y4W000002lgbRUAQ,Clomazone,360,g/L,Liquid
a1Y4W000002lgbyUAA,Glyphosate,360,g/L,Liquid
a1Y4W000002lgcdUAA,Glyphosate,360,g/L,Liquid
a1Y4W000002lgcHUAQ,Clomazone,360,g/L,Liquid
a1Y4W000002lgcsUAA,Clomazone,360,g/L,Liquid
a1Y4W000002lgcuUAA,Clomazone,360,g/L,Liquid
a1Y4W000002lgcVUAQ,Glyphosate,360,g/L,Liquid
a1Y4W000002lgcXUAQ,Clomazone,360,g/L,Liquid
a1Y4W000002lgVhUAI,Glyphosate,360,g/L,Liquid
a1Y4W000002lgVkUAI,Clomazone,360,g/L,Liquid
a1Y4W000002lgVNUAY,Glyphosate,360,g/L,Liquid
a1Y4W000002lgVOUAY,Clomazone,360,g/L,Liquid
a1Y4W000002lgVsUAI,Glyphosate,360,g/L,Liquid
a1Y4W000002lgWaUAI,Glyphosate,360,g/L,Liquid
a1Y4W000002lgWcUAI,Glyphosate,360,g/L,Liquid
a1Y4W000002lgWdUAI,Glyphosate,360,g/L,Liquid
a1Y4W000002lgWeUAI,Glyphosate,360,g/L,Liquid
a1Y4W000002lgWfUAI,Glyphosate,360,g/L,Liquid
a1Y4W000002lgWgUAI,Clomazone,360,g/L,Liquid
a1Y4W000002lgWVUAY,Glyphosate,360,g/L,Liquid
a1Y4W000002lgWzUAI,Clomazone,360,g/L,Liquid
a1Y4W000002lgXdUAI,Glyphosate,360,g/L,Liquid
a1Y4W000002lgXFUAY,Glyphosate,360,g/L,Liquid
a1Y4W000002lgXuUAI,Glyphosate,360,g/L,Liquid
a1Y4W000002lgXVUAY,Clomazone,360,g/L,Liquid
a1Y4W000002lgXwUAI,Glyphosate,360,g/L,Liquid
a1Y4W000002lgY0UAI,Glyphosate,360,g/L,Liquid
a1Y4W000002lgY4UAI,Glyphosate,360,g/L,Liquid
a1Y4W000002lgY5UAI,Glyphosate,360,g/L,Liquid
a1Y4W000002lgYFUAY,Glyphosate,360,g/L,Liquid
a1Y4W000002lgZ7UAI,Glyphosate,360,g/L,Liquid
a1Y4W000002lgZcUAI,Glyphosate,360,g/L,Liquid
a1Y4W000002lgZDUAY,Glyphosate,360,g/L,Liquid
a1Y4W000002lgZfUAI,Clomazone,360,g/L,Liquid
a1Y4W000002lgZjUAI,Glyphosate,360,g/L,Liquid
a1Y4W000002lgZkUAI,Glyphosate,360,g/L,Liquid
a1Y4W000002lgZpUAI,Glyphosate,360,g/L,Liquid
a1Y4W000002lgZWUAY,Glyphosate,360,g/L,Liquid
a1Y4W000002lThyUAE,Glyphosate,360,g/L,Liquid
a1Y4W000002lTknUAE,Glyphosate,360,g/L,Liquid
a1Y4W000002lTkRUAU,Glyphosate,360,g/L,Liquid
a1Y4W000002lTlQUAU,Metam Sodium,360,g/L,Liquid
a1Y4W000002lU3RUAU,Glyphosate,360,g/L,Liquid
a1Y4W000002lU3TUAU,Glyphosate,360,g/L,Liquid
a1Y4W000002lU3uUAE,Clomazone,360,g/L,Dry
a1Y4W000002lU3YUAU,Clomazone,360,g/L,Liquid
a1Y4W000002lU3zUAE,Clomazone,360,g/L,Liquid
a1Y4W000002lU4dUAE,Clomazone,360,g/L,Liquid
a1Y4W000002lU4pUAE,Clomazone,360,%,Liquid
a1Y4W000002lU5fUAE,Glyphosate,360,g/L,Liquid
a1Y4W000002lU5SUAU,Glyphosate,360,g/L,Liquid
a1Y4W000002lU5UUAU,Glyphosate,360,g/L,Liquid
a1Y4W000002lU5WUAU,Glyphosate,360,g/L,Liquid
a1Y4W000002lU61UAE,Glyphosate,360,g/L,Liquid
a1Y4W000002lU62UAE,Glyphosate,360,g/L,Liquid
a1Y4W000002lU63UAE,Glyphosate,360,g/L,Liquid
a1Y4W000002lU64UAE,Glyphosate,360,g/L,Liquid
a1Y4W000002lU6AUAU,Glyphosate,360,g/L,Liquid
a1Y4W000002lU6tUAE,Glyphosate,360,g/L,Liquid
a1Y4W000004Cv8zUAC,Glyphosate,360,g/L,Liquid
a1Y4W000002lgZmUAI,Pendimethalin,365,g/L,Liquid
a1Y4W000002lgcbUAA,Fluazinam,375,g/L,Liquid
a1Y4W000002lgcLUAQ,Alkylphenyl Hydroxypolyoxyethylene,375,g/L,Liquid
a1Y4W000002lgXzUAI,Alkylphenyl Hydroxypolyoxyethylene,375,g/L,Liquid
a1Y4W000002lU3aUAE,Polyoxyethylene(5-7 Eo) C9-c11 Primary Alc (375 g/l); Natural Fatty Acids (50 g/,375,g/L,Liquid
a1Y4W000002lU6sUAE,Polyoxyethylene (5-8eo) c10-c15 Primary Alcohol,380,g/kg,Liquid
a1Y4W000002lTjtUAE,Permethrin,384,g/L,Liquid
a1Y4W000002lTk0UAE,Permethrin,384,g/L,Liquid
a1YOF000000gadP2AQ,Fluazinam,384,g/L,Liquid
a1Y4W000004CyfvUAC,Azoxystrobin,390,g/L,Liquid
a1Y4W000002lgaAUAQ,Propamocarb hydrochloride,400,g/L,Liquid
a1Y4W000002lgaOUAQ,Pendimethalin,400,g/L,Liquid
a1Y4W000002lgaqUAA,Pendimethalin,400,g/L,Liquid
a1Y4W000002lgaQUAQ,Pendimethalin,400,g/L,Liquid
a1Y4W000002lgaRUAQ,Pendimethalin,400,g/L,Liquid
a1Y4W000002lgb3UAA,Propamocarb hydrochloride,400,g/L,Liquid
a1Y4W000002lgbBUAQ,Cyazofamid,400,g/L,Liquid
a1Y4W000002lgcLUAQ,Alkoxylated Fatty Amine,400,g/L,Liquid
a1Y4W000002lgcMUAQ,Pendimethalin,400,g/L,Liquid
a1Y4W000002lgWXUAY,Pendimethalin,400,g/L,Liquid
a1Y4W000002lgXAUAY,Pendimethalin,400,g/L,Liquid
a1Y4W000002lgXWUAY,Pendimethalin,400,g/L,Liquid
a1Y4W000002lrzZUAQ,,400,g/L,Liquid
a1Y4W000002lTh6UAE,Fluazinam,400,g/L,Liquid
a1Y4W000002lThaUAE,Mefentrifluconazole,400,g/L,Liquid
a1Y4W000002lTi0UAE,Cyazofamid,400,g/L,Liquid
a1Y4W000002lTk9UAE,Cyazofamid,400,g/L,Liquid
a1Y4W000002lTkYUAU,Pyrimethanil,400,g/L,Liquid
a1Y4W000002lU3LUAU,Pendimethalin,400,g/L,Liquid
a1Y4W000002lU3PUAU,Propamocarb hydrochloride,400,g/L,Liquid
a1Y4W000002lU4jUAE,Cymoxanil,400,g/L,Dry
a1Y4W000002lU5HUAU,Cyazofamid,400,g/L,Liquid
a1Y4W000002lU5rUAE,Propamocarb hydrochloride,400,g/L,Liquid
a1Y4W000002lU60UAE,Cyazofamid,400,g/L,Liquid
a1Y4W000002lU6dUAE,Pendimethalin,400,g/L,Liquid
a1Y4W000002lU6hUAE,Cyazofamid,400,g/L,Liquid
a1Y4W000002lU6XUAU,Pendimethalin,400,g/L,Liquid
a1Y4W000002lU6yUAE,Fluopyram,400,g/L,Liquid
a1Y4W000002w8OpUAI,Pyrimethanil,400,g/L,Liquid
a1Y4W000003eQ2xUAE,Propamocarb hydrochloride,400,g/L,Liquid
a1Y4W000003eV3wUAE,Ammonium Sulphate,400,g/L,Liquid
a1Y4W000002lTl0UAE,S-metolachlor,405,g/L,Liquid
a1Y4W000002lTkPUAU,Cypermethrin,407,g/L,Liquid
a1Y4W000002lgVTUAY,Glyphosate,418,g/L,Liquid
a1Y4W000002lgc1UAA,Polyethoxylated Tallow Amine,431,g/L,Liquid
a1Y4W000002lgcAUAQ,Polyethoxylated Tallow Amine,431,g/L,Liquid
a1Y4W000002lgcJUAQ,Polyoxyethylene Tallow Amine,431,g/L,Liquid
a1Y4W000002lgcvUAA,Polyethoxylated Tallow Amine 15eo,431,g/L,Liquid
a1Y4W000002lgZIUAY,Polyethoxylated Tallow Amine,431,g/L,Liquid
a1Y4W000002lgb8UAA,Glyphosate,450,g/L,Liquid
a1Y4W000002lgb9UAA,Glyphosate,450,g/L,Liquid
a1Y4W000002lgc3UAA,Glyphosate,450,g/L,Liquid
a1Y4W000002lgVqUAI,Synthetic Latex,450,g/L,Liquid
a1Y4W000002lgWbUAI,Glyphosate,450,g/L,Liquid
a1Y4W000002lgXLUAY,Glyphosate,450,g/L,Liquid
a1Y4W000002lgY1UAI,Glyphosate,450,g/L,Liquid
a1Y4W000002lgY6UAI,Glyphosate,450,g/L,Liquid
a1Y4W000002lgZhUAI,Glyphosate,450,g/L,Liquid
a1Y4W000002lTh3UAE,Linuron,450,g/L,Liquid
a1Y4W000002lTjwUAE,Sethoxydim,450,g/L,Liquid
a1Y4W000002lU4hUAE,Glyphosate,450,g/L,Liquid
a1Y4W000002lU65UAE,Glyphosate,450,g/L,Liquid
a1Y4W000002lU68UAE,Glyphosate,450,g/L,Liquid
a1Y4W000002lU6CUAU,Glyphosate,450,g/L,Liquid
a1Y4W000002lU6DUAU,Glyphosate,450,g/L,Liquid
a1YOF000000Q5AX2A0,Glyphosate,450,g/L,Liquid
a1YOF000000Mmdt2AC,potassium phosphonates,453,g/L,Liquid
a1Y4W000002lgabUAA,Pendimethalin,455,g/L,Liquid
a1Y4W000002lgbZUAQ,Pendimethalin,455,g/L,Liquid
a1Y4W000002lU6eUAE,Pendimethalin,455,g/L,Liquid
a1Y4W000002lThmUAE,Phosphorous Acid,458,g/L,Liquid
a1Y4W000002lgb0UAA,Flutolanil,460,g/L,Liquid
a1Y4W000002lgc9UAA,Polyethoxylated Tallow Amine,471,g/L,Liquid
a1Y4W000002lgXSUAY,Polyethoxylated Tallow Amine,471,g/L,Liquid
a1Y4W000002lgZwUAI,Polyethoxylated Tallow Amine,471,g/L,Liquid
a1Y4W000004ugrPUAQ,Flumioxazin,479.2,g/L,Liquid
a1Y4W000002lgb7UAA,Glyphosate,480,g/L,Liquid
a1Y4W000002lTeoUAE,Spinosad,480,g/L,Liquid
a1Y4W000002lTeVUAU,Mancozeb,480,g/L,Liquid
a1Y4W000002lTi2UAE,Dimethoate,480,g/L,Liquid
a1Y4W000002lTiZUAU,Fluoxastrobin,480,g/L,Liquid
a1Y4W000002lTj1UAE,Dimethoate,480,g/L,Liquid
a1Y4W000002lTj7UAE,Linuron,480,g/L,Liquid
a1Y4W000002lTjkUAE,Metalaxyl,480,g/L,Liquid
a1Y4W000002lTjLUAU,Glyphosate,480,g/L,Liquid
a1Y4W000002lTjRUAU,Metribuzin,480,g/L,Liquid
a1Y4W000002lTkcUAE,Metribuzin,480,g/L,Liquid
a1Y4W000002lTkEUAU,Metalaxyl,480,g/L,Liquid
a1Y4W000002lTkTUAU,Glyphosate,480,g/L,Liquid
a1Y4W000002lTl1UAE,Sulfentrazone,480,g/L,Liquid
a1Y4W000002lTlGUAU,Metribuzin,480,g/L,Liquid
a1Y4W000002lTlNUAU,Glyphosate,480,g/L,Liquid
a1Y4W000002lTlOUAU,Glyphosate,480,g/L,Liquid
a1Y4W000002lTlWUAU,Glyphosate,480,g/L,Liquid
a1Y4W000002lU3VUAU,Bentazone,480,g/L,Liquid
a1Y4W000002lU5oUAE,Zoxamide,480,g/L,Liquid
a1Y4W000002lU66UAE,Glyphosate,480,g/L,Liquid
a1Y4W000002lu8OUAQ,Metconazole,480,g/L,Liquid
a1Y4W000004CwFsUAK,Glyphosate,480,g/L,Liquid
a1Y4W000004CymrUAC,Dimethoate,480,g/L,Liquid
a1Y4W000002lgaEUAQ,Glyphosate,490,g/L,Liquid
a1Y4W000002lgViUAI,Glyphosate,490,g/L,Liquid
a1Y4W000002lgbLUAQ,Fluazinam,500,g/L,Liquid
a1Y4W000002lgbqUAA,Thiabendazole,500,g/L,Liquid
a1Y4W000002lgbvUAA,Cypermethrin,500,g/L,Liquid
a1Y4W000002lgbXUAQ,Fluazinam,500,g/L,Liquid
a1Y4W000002lgcgUAA,Fluazinam,500,g/L,Liquid
a1Y4W000002lgcqUAA,Fluazinam,500,g/L,Liquid
a1Y4W000002lgcrUAA,Fluazinam,500,g/L,Liquid
a1Y4W000002lgcRUAQ,Alkoxylated Fatty Amine,500,g/L,Liquid
a1Y4W000002lgcRUAQ,Polyoxyethylene Monolaurate,500,g/L,Liquid
a1Y4W000002lgVRUAY,Polyoxyethylene Monolaurate,500,g/L,Liquid
a1Y4W000002lgW3UAI,Alkoxylated Fatty Amine,500,g/L,Liquid
a1Y4W000002lgW3UAI,Polyoxyethylene Monolaurate,500,g/L,Liquid
a1Y4W000002lgWBUAY,Rapeseed Oil,500,g/L,Liquid
a1Y4W000002lgWxUAI,Cypermethrin,500,g/L,Liquid
a1Y4W000002lgWyUAI,Cypermethrin,500,g/L,Liquid
a1Y4W000002lgX0UAI,Fluazinam,500,g/L,Liquid
a1Y4W000002lgX4UAI,Fluazinam,500,g/L,Liquid
a1Y4W000002lgX6UAI,Propamocarb hydrochloride,500,g/L,Liquid
a1Y4W000002lgXlUAI,Fluazinam,500,g/L,Liquid
a1Y4W000002lgXmUAI,Fluazinam,500,g/L,Liquid
a1Y4W000002lgXnUAI,Fluazinam,500,g/L,Liquid
a1Y4W000002lgXoUAI,Fluazinam,500,g/L,Liquid
a1Y4W000002lgYgUAI,alkoxylated alcohol,500,g/L,Liquid
a1Y4W000002lgYZUAY,alkoxylated alcohol,500,g/L,Liquid
a1Y4W000002lgZEUAY,Metobromuron,500,g/L,Liquid
a1Y4W000002lgZNUAY,Fluazinam,500,g/L,Liquid
a1Y4W000002lp0HUAQ,Ammonium Sulphate,500,g/L,Liquid
a1Y4W000002lTeqUAE,Fluopyram,500,g/L,Liquid
a1Y4W000002lTh8UAE,Permethrin,500,g/L,Liquid
a1Y4W000002lThTUAU,Chlorothalonil,500,g/L,Liquid
a1Y4W000002lTibUAE,Dimethomorph,500,g/L,Liquid
a1Y4W000002lTjAUAU,Fluopyram,500,g/L,Liquid
a1Y4W000002lTjQUAU,Thiabendazole,500,g/L,Liquid
a1Y4W000002lTkAUAU,Fenamidone,500,g/L,Liquid
a1Y4W000002lTlcUAE,Pyroxasulfone,500,g/L,Liquid
a1Y4W000002lTldUAE,Chlorothalonil,500,g/L,Liquid
a1Y4W000002lTlDUAU,Glyphosate,500,g/L,Liquid
a1Y4W000002lU49UAE,Cypermethrin,500,g/L,Dry
a1Y4W000002lU4GUAU,Dimethomorph,500,g/L,Liquid
a1Y4W000002lU4rUAE,Fluazinam,500,g/L,Liquid
a1Y4W000002lU4tUAE,Metobromuron,500,g/L,Liquid
a1Y4W000002lU4XUAU,Fluazinam,500,g/L,Liquid
a1Y4W000002lU4YUAU,Fluazinam,500,g/L,Liquid
a1Y4W000002lU5cUAE,Fluazinam,500,g/L,Liquid
a1Y4W000002lU5DUAU,Fluazinam,500,g/L,Dry
a1Y4W000002lU5mUAE,Cypermethrin,500,g/L,Liquid
a1Y4W000002lU5nUAE,Metobromuron,500,g/L,Liquid
a1Y4W000002lU5VUAU,Dimethomorph,500,g/L,Liquid
a1Y4W000002lU5XUAU,Fluazinam,500,g/L,Liquid
a1Y4W000002lU6MUAU,Fluazinam,500,g/L,Liquid
a1Y4W000002lU6pUAE,Fluazinam,500,g/L,Liquid
a1Y4W000002lU6WUAU,Metobromuron,500,g/L,Liquid
a1Y4W000002lU71UAE,Fluazinam,500,g/L,Liquid
a1Y4W000004CxqcUAC,Fluazinam,500,g/L,Liquid
a1YOF000000NMkb2AG,Fluazinam,500,g/L,Liquid
a1Y4W000002lTlPUAU,Metam Sodium,508.2,g/L,Liquid
a1Y4W000002lTefUAE,Phosphorous Acid,530,g/L,Liquid
a1Y4W000002lThnUAE,Phosphorous Acid,530,g/L,Liquid
a1Y4W000002lTlZUAU,Phosphorous Acid,530,g/L,Liquid
a1Y4W000002lgYpUAI,Methylated Rapeseed Oil,530.4,g/L,Liquid
a1Y4W000002lTecUAE,Phosphorous Acid,536,g/L,Liquid
a1Y4W000002lgatUAA,Glyphosate,540,g/L,Liquid
a1Y4W000002lgaYUAQ,Glyphosate,540,g/L,Liquid
a1Y4W000002lgc4UAA,Glyphosate,540,g/L,Liquid
a1Y4W000002lgVIUAY,Glyphosate,540,g/L,Liquid
a1Y4W000002lgWoUAI,Glyphosate,540,g/L,Liquid
a1Y4W000002lgWpUAI,Glyphosate,540,g/L,Liquid
a1Y4W000002lt6DUAQ,Glyphosate,540,g/L,Liquid
a1Y4W000002lThpUAE,Glyphosate,540,g/L,Liquid
a1Y4W000002lThvUAE,Glyphosate,540,g/L,Liquid
a1Y4W000002lTiaUAE,Glyphosate,540,g/L,Liquid
a1Y4W000002lTirUAE,Glyphosate,540,g/L,Liquid
a1Y4W000002lTjaUAE,Glyphosate,540,g/L,Liquid
a1Y4W000002lTjbUAE,Glyphosate,540,g/L,Liquid
a1Y4W000002lTjCUAU,Glyphosate,540,g/L,Liquid
a1Y4W000002lTk8UAE,Glyphosate,540,g/L,Liquid
a1Y4W000002lTkBUAU,Glyphosate,540,g/L,Liquid
a1Y4W000002lTkSUAU,Glyphosate,540,g/L,Liquid
a1Y4W000002lTkUUAU,Glyphosate,540,g/L,Liquid
a1Y4W000002lTkVUAU,Glyphosate,540,g/L,Liquid
a1Y4W000002lTkWUAU,Glyphosate,540,g/L,Liquid
a1Y4W000002lTkxUAE,Glyphosate,540,g/L,Liquid
a1Y4W000002lU6TUAU,Glyphosate,540,g/L,Liquid
a1Y4W000002lgcCUAQ,Maltodextrin,598,g/L,Liquid
a1Y4W000002lgXOUAY,Maltodextrin,598,g/L,Liquid
a1Y4W000002lgZPUAY,Maltodextrin,598,g/L,Liquid
a1Y4W000002lga1UAA,Ethylene Oxide Condensate,600,g/L,Liquid
a1Y4W000002lgciUAA,Ethylene Oxide Condensate,600,g/L,Liquid
a1Y4W000002lgX3UAI,Ethylene Oxide Condensate,600,g/L,Liquid
a1Y4W000002lgXbUAI,Ethylene Oxide Condensate,600,g/L,Liquid
a1Y4W000002lTjfUAE,Clothianidin,600,g/L,Liquid
a1Y4W000002lTl9UAE,Clothianidin,600,g/L,Liquid
a1Y4W000002lU4cUAE,Ethylene Oxide Condensate,600,g/L,Liquid
a1Y4W000002lU4OUAU,Aclonifen,600,g/L,Liquid
a1Y4W000002lU6JUAU,Metribuzin,600,g/L,Liquid
a1Y4W000003eUJ0UAM,Chlorantraniliprole,600,g/L,Liquid
a1Y4W000002lU4sUAE,Propamocarb hydrochloride,625,g/L,Liquid
a1Y4W000002lThQUAU,S-metolachlor,628,g/L,Liquid
a1Y4W000002lTeAUAU,"1,4-Dimethylnaphthalene",638,g/L,Liquid
a1Y4W000002lgYdUAI,fatty acid methyl esters,652,g/L,Liquid
a1Y4W000002lgYeUAI,fatty acid methyl esters,652,g/L,Liquid
a1Y4W000002lgYxUAI,fatty acid methyl esters,652,g/L,Liquid
a1Y4W000002lgbaUAA,Polyalkyleneoxide Modified Heptamethyltrisiloxane,655,g/L,Liquid
a1Y4W000002lgZaUAI,Terpenic Alcohols,655,g/L,Liquid
a1Y4W000002lgZqUAI,Mancozeb,657.8,g/L,Dry
a1Y4W000002lTgvUAE,2-ethylhexyl ester,660,g/L,Liquid
a1Y4W000002lTgxUAE,2-ethylhexyl ester,660,g/L,Liquid
a1Y4W000004CynLUAS,Pelargonic acid,680,g/L,Liquid
a1Y4W000002lgaZUAQ,Polyglycol Ether,700,g/L,Liquid
a1Y4W000002lgVnUAI,Akyl Polyglycol Ether,700,g/L,Liquid
a1Y4W000002lTeNUAU,Chlorothalonil,720,g/L,Liquid
a1Y4W000002lThRUAU,Chlorothalonil,720,g/L,Liquid
a1Y4W000002lTicUAE,Dimethenamid-P,720,g/L,Liquid
a1Y4W000002lTjnUAE,Dimethenamid-P,720,g/L,Liquid
a1Y4W000002lU4MUAU,Propamocarb hydrochloride,722,g/L,Liquid
a1Y4W000002lgawUAA,petroleum (paraffin) oils,732,g/L,Liquid
a1Y4W000002lgZKUAY,Refined Paraffinic Petroleum Oil,732,g/L,Liquid
a1Y4W000002lU4kUAE,Paraffinic Oil,732,g/L,Liquid
a1Y4W000002lgcmUAA,Polyoxyethylene (5-8eo) c10-c15 Primary Alcohol,750,g/kg,Liquid
a1Y4W000002lgYnUAI,Polyoxyethylene Polypropoxy Propanol,750,g/L,Liquid
a1Y4W000002lgYrUAI,Polyoxyethylene Polypropoxy Propanol,750,g/L,Liquid
a1Y4W000002loy7UAA,Mancozeb,750,g/kg,Dry
a1Y4W000002lgcaUAA,rapeseed fatty acid esters,771.5,g/L,Liquid
a1Y4W000002lgW0UAI,Esterified Rapeseed Oil,790,g/L,Liquid
a1Y4W000002lgXgUAI,alkoxylated soybean triglycerid,790,g/L,Liquid
a1Y4W000002lU50UAE,alkoxylated triglycerides,790,g/L,Liquid
a1Y4W000002lga8UAA,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgaiUAA,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgakUAA,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgamUAA,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgaSUAQ,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgbdUAA,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgboUAA,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgbxUAA,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgc0UAA,Ethoxylated Tallow Amine,800,g/L,Liquid
a1Y4W000002lgc2UAA,Ethoxylated Tallow Amine,800,g/L,Liquid
a1Y4W000002lgcoUAA,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgVpUAI,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgWrUAI,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgWtUAI,Ethoxylated Tallow Amine,800,g/L,Liquid
a1Y4W000002lgWUUAY,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgX9UAI,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgXeUAI,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgXfUAI,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgXHUAY,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgXsUAI,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgXXUAY,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgXYUAY,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgYCUAY,Ethoxylated Tallow Amine,800,g/L,Liquid
a1Y4W000002lgYOUAY,Tallow Amine Ethoxylate,800,g/L,Liquid
a1Y4W000002lgYVUAY,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgZ5UAI,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgZ9UAI,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgZlUAI,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lgZyUAI,Ethoxlyated Tallow Amine,800,g/L,Liquid
a1Y4W000002loy8UAA,Mancozeb,800,g/kg,Dry
